"TimeCreated","LevelDisplayName","ProviderName","Id","Message"
"19/7/2025 3:40:04 a. m.","Información","Microsoft-Windows-DHCPv6-Client","51046","Servicio de cliente DHCPv6 iniciado"
"19/7/2025 3:40:04 a. m.","Información","Microsoft-Windows-Dhcp-Client","50036","Servicio cliente DHCPv4 iniciado"
"19/7/2025 3:40:04 a. m.","Información","Microsoft-Windows-Dhcp-Client","50103","El cliente DHCPv4 registró una la notificación de apagado"
"19/7/2025 3:40:04 a. m.","Información","Microsoft-Windows-Dhcp-Client","50036","Servicio cliente DHCPv4 iniciado"
"19/7/2025 3:40:04 a. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \SystemRoot\System32\Config\BBI se borró mediante la actualización de 444 claves y la creación de 82 páginas modificadas."
"19/7/2025 3:40:04 a. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\WINDOWS\ServiceProfiles\NetworkService\NTUSER.DAT se borró mediante la actualización de 705 claves y la creación de 38 páginas modificadas."
"19/7/2025 3:40:04 a. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\WINDOWS\ServiceProfiles\LocalService\NTUSER.DAT se borró mediante la actualización de 661 claves y la creación de 38 páginas modificadas."
"19/7/2025 3:40:04 a. m.","Información","Microsoft-Windows-Directory-Services-SAM","16983","El administrador de cuentas de seguridad está registrando eventos de resumen periódicos para clientes remotos que llaman un cambio de contraseña heredada o establecen métodos RPC. 

 Para más información, consulte https://go.microsoft.com/fwlink/?linkid=2150956.
"
"19/7/2025 3:40:04 a. m.","Información","Microsoft-Windows-Directory-Services-SAM","16977","El dominio está configurado con las siguientes opciones de configuración relacionadas con la longitud mínima de la contraseña.

MinimumPasswordLength: 0

RelaxMinimumPasswordLengthLimits: 0

MinimumPasswordLengthAudit: -1

Para obtener más información, consulta https://go.microsoft.com/fwlink/?LinkId=2097191.
"
"19/7/2025 3:40:04 a. m.","Información","Microsoft-Windows-Directory-Services-SAM","16962","Se están restringiendo las llamadas remotas a la base de datos SAM mediante el descriptor de seguridad predeterminado: O:SYG:SYD:(A;;RC;;;BA).
Para obtener más información, consulte http://go.microsoft.com/fwlink/?LinkId=787651."
"19/7/2025 3:40:04 a. m.","Información","Microsoft-Windows-IsolatedUserMode","5","Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS."
"19/7/2025 3:40:04 a. m.","Información","LsaSrv","6156","Seguridad basada en virtualización para el estado de habilitación automática de Credential Guard.

Requisitos de hardware:	1
Dominio unido:	0
Azure AD unido:	0
 Licenciado para Credential Guard:	0
Controlador del dominio:	0"
"19/7/2025 3:40:04 a. m.","Información","Microsoft-Windows-Wininit","12","LSASS.exe se inició como un proceso protegido con nivel: 4."
"19/7/2025 3:40:04 a. m.","Información","Microsoft-Windows-Wininit","18","VBS Key Isolation se inició y protegerá las claves aisladas de VSM."
"19/7/2025 3:40:04 a. m.","Información","Microsoft-Windows-IsolatedUserMode","1","Secure Trustlet \??\C:\WINDOWS\system32\lsaiso.exe Id 1 and Pid 1040 started with status STATUS_SUCCESS."
"19/7/2025 3:40:04 a. m.","Información","Microsoft-Windows-IsolatedUserMode","5","Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS."
"19/7/2025 3:40:04 a. m.","Información","Microsoft-Windows-Wininit","14","Configuración de Credential Guard:

Configuración del registro: 0x0
Configuración de prueba: 0
Habilitación automática: 0"
"19/7/2025 3:40:04 a. m.","Información","Win32k","267","La comprobación de control de calidad de hardware táctil se realizó correctamente."
"19/7/2025 3:40:03 a. m.","Información","Microsoft-Windows-Wininit","23","Antirreversión de aplicación de arranque: inicialización completada con estado:
HRESULT: La operación se completó correctamente.
Nuevo temporizador necesario: false
Nuevo temporizador esperando a que se complete la actualización del sistema: false
El temporizador de bloqueo temporal anterior existe pero está deshabilitado por el registro: false
"
"19/7/2025 3:40:03 a. m.","Información","Microsoft-Windows-Wininit","25","Antirreversión de aplicación de arranque: temporizador anterior reanudado con estado:

HRESULT: La operación se completó correctamente.
Temporizador anterior presente: false
Hora de inicio: ‎1601‎-‎01‎-‎01T00:00:00.000000000Z
Período de gracia: 0
Intento de aplicación de recuperación correcto: false
"
"19/7/2025 3:40:03 a. m.","Información","Microsoft-Windows-Wininit","19","Estado de creación de nuevo temporizador de seguridad basada en virtualización

HRESULT: La operación se completó correctamente.
Nuevo temporizador de bloqueo temporal necesario: false
Nuevo temporizador de bloqueos temporales esperando a que se complete la actualización del sistema: false
 Existe un temporizador de bloqueo temporal anterior pero deshabilitado por el Registro: false
Existe el archivo de directiva: false
"
"19/7/2025 3:40:02 a. m.","Advertencia","Microsoft-Windows-Kernel-PnP","219","No se pudo cargar el \Driver\WUDFRd del controlador.
Dispositivo: HID\Vid_8087&Pid_0AC2\6&ac79363&0&0000
Estado: 0xC0000365"
"19/7/2025 3:40:02 a. m.","Información","Microsoft-Windows-DriverFrameworks-UserMode","10118","El reflector UMDF no se puede conectar al Administrador de control de servicios (SCM). Es lo que se espera durante el arranque, cuando el SCM aún no se ha iniciado. Se reintentará cuando se inicie."
"19/7/2025 3:40:00 a. m.","Advertencia","rt640x64","1","Realtek PCIe GbE Family Controller is disconnected from network."
"19/7/2025 3:39:59 a. m.","Advertencia","Microsoft-Windows-Kernel-PnP","219","No se pudo cargar el \Driver\WUDFRd del controlador.
Dispositivo: {DD8E82AE-334B-49A2-AEAE-AEB0FD5C40DD}\DetectionVerification\5&4bfb3d0&0&0
Estado: 0xC0000365"
"19/7/2025 3:39:59 a. m.","Información","Microsoft-Windows-DriverFrameworks-UserMode","10118","El reflector UMDF no se puede conectar al Administrador de control de servicios (SCM). Es lo que se espera durante el arranque, cuando el SCM aún no se ha iniciado. Se reintentará cuando se inicie."
"19/7/2025 3:39:59 a. m.","Información","Intel-SST-OED","28","Loaded DSP FW library: \??\C:\WINDOWS\System32\DriverStore\FileRepository\intcoed_oemlibpath.inf_amd64_69401f7e35684734\tgl_maxx_audio_pro.bin, status = STATUS_SUCCESS."
"19/7/2025 3:39:59 a. m.","Información","Intel-SST-OED","28","Loaded DSP FW library: Libs\dsp_lib_whm_tgl_release.bin, status = STATUS_SUCCESS."
"19/7/2025 3:39:59 a. m.","Información","Intel-SST-OED","28","Loaded DSP FW library: Libs\dsp_lib_intel_wov_tgl_release.bin, status = STATUS_SUCCESS."
"19/7/2025 3:39:59 a. m.","Información","Intel-SST-OED","28","Library is not supported in BIOS: \??\C:\WINDOWS\System32\DriverStore\FileRepository\intcoed_oemlibpath.inf_amd64_69401f7e35684734\tgl_tismartamp_lib.bin, status = Solicitud no compatible.."
"19/7/2025 3:39:59 a. m.","Información","Intel-SST-OED","29","FX module is not supported in BIOS:  {9a44a769-1a51-464a-a54b-1a4084bf370b} from \??\C:\WINDOWS\System32\DriverStore\FileRepository\intcoed_oemlibpath.inf_amd64_69401f7e35684734\tgl_tismartamp_lib.bin."
"19/7/2025 3:39:59 a. m.","Información","Intel-SST-OED","28","Library is not supported in BIOS: \??\C:\WINDOWS\System32\DriverStore\FileRepository\intcoed_oemlibpath.inf_amd64_69401f7e35684734\tgl_tisa_stereo_lib.bin, status = Solicitud no compatible.."
"19/7/2025 3:39:59 a. m.","Información","Intel-SST-OED","29","FX module is not supported in BIOS:  {a07eece7-8f01-4ecd-8bde-3e4de8a55f81} from \??\C:\WINDOWS\System32\DriverStore\FileRepository\intcoed_oemlibpath.inf_amd64_69401f7e35684734\tgl_tisa_stereo_lib.bin."
"19/7/2025 3:39:59 a. m.","Información","Intel-SST-OED","28","Library is not supported in BIOS: \??\C:\WINDOWS\System32\DriverStore\FileRepository\intcoed_oemlibpath.inf_amd64_69401f7e35684734\tgl_rtksep96_lib.bin, status = Solicitud no compatible.."
"19/7/2025 3:39:59 a. m.","Información","Intel-SST-OED","29","FX module is not supported in BIOS:  {7111001f-d35f-44d9-81d2-7ac685bed3d7} from \??\C:\WINDOWS\System32\DriverStore\FileRepository\intcoed_oemlibpath.inf_amd64_69401f7e35684734\tgl_rtksep96_lib.bin."
"19/7/2025 3:39:59 a. m.","Información","Intel-SST-OED","28","Library is not supported in BIOS: \??\C:\WINDOWS\System32\DriverStore\FileRepository\intcoed_oemlibpath.inf_amd64_69401f7e35684734\tgl_rtksep48_lib.bin, status = Solicitud no compatible.."
"19/7/2025 3:39:59 a. m.","Información","Intel-SST-OED","29","FX module is not supported in BIOS:  {7aa4db02-6b41-4bc3-a712-80a2dde29e11} from \??\C:\WINDOWS\System32\DriverStore\FileRepository\intcoed_oemlibpath.inf_amd64_69401f7e35684734\tgl_rtksep48_lib.bin."
"19/7/2025 3:39:59 a. m.","Información","Intel-SST-OED","28","Library is not supported in BIOS: \??\C:\WINDOWS\System32\DriverStore\FileRepository\intcoed_oemlibpath.inf_amd64_69401f7e35684734\tgl_rtksep483_lib.bin, status = Solicitud no compatible.."
"19/7/2025 3:39:59 a. m.","Información","Intel-SST-OED","29","FX module is not supported in BIOS:  {7bbe0c2c-9c46-4450-b322-114ece31c6bd} from \??\C:\WINDOWS\System32\DriverStore\FileRepository\intcoed_oemlibpath.inf_amd64_69401f7e35684734\tgl_rtksep483_lib.bin."
"19/7/2025 3:39:59 a. m.","Información","Intel-SST-OED","28","Library is not supported in BIOS: \??\C:\WINDOWS\System32\DriverStore\FileRepository\intcoed_oemlibpath.inf_amd64_69401f7e35684734\tgl_rtksep482_lib.bin, status = Solicitud no compatible.."
"19/7/2025 3:39:59 a. m.","Información","Intel-SST-OED","29","FX module is not supported in BIOS:  {79921daf-e755-45dc-b687-7c26eb97a7bd} from \??\C:\WINDOWS\System32\DriverStore\FileRepository\intcoed_oemlibpath.inf_amd64_69401f7e35684734\tgl_rtksep482_lib.bin."
"19/7/2025 3:39:59 a. m.","Información","Intel-SST-OED","28","Library is not supported in BIOS: \??\C:\WINDOWS\System32\DriverStore\FileRepository\intcoed_oemlibpath.inf_amd64_69401f7e35684734\tgl_rtksep24_lib.bin, status = Solicitud no compatible.."
"19/7/2025 3:39:59 a. m.","Información","Intel-SST-OED","29","FX module is not supported in BIOS:  {7111001f-d35f-44d9-81d2-77e0d5e1bcd8} from \??\C:\WINDOWS\System32\DriverStore\FileRepository\intcoed_oemlibpath.inf_amd64_69401f7e35684734\tgl_rtksep24_lib.bin."
"19/7/2025 3:39:59 a. m.","Información","Intel-SST-OED","28","Library is not supported in BIOS: \??\C:\WINDOWS\System32\DriverStore\FileRepository\intcoed_oemlibpath.inf_amd64_69401f7e35684734\tgl_nahimic_lib.bin, status = Solicitud no compatible.."
"19/7/2025 3:39:59 a. m.","Información","Intel-SST-OED","29","FX module is not supported in BIOS:  {7159bbd2-ef07-48e8-bdb7-17ee17423c14} from \??\C:\WINDOWS\System32\DriverStore\FileRepository\intcoed_oemlibpath.inf_amd64_69401f7e35684734\tgl_nahimic_lib.bin."
"19/7/2025 3:39:58 a. m.","Información","Netwtw10","7023","7023 - secure boot debug logging Quasar"
"19/7/2025 3:39:58 a. m.","Información","Netwtw10","7017","7017 - secure boot (SB) configuration"
"19/7/2025 3:39:58 a. m.","Información","Netwtw10","7010","7010 - driver enabled (miniport init)"
"19/7/2025 3:39:58 a. m.","Información","WiManH","2",
"19/7/2025 3:39:58 a. m.","Información","Netwtw10","7002","7002 - CTDP power limit value (SPLC)"
"19/7/2025 3:39:58 a. m.","Información","Netwtw10","7005","7005 - SAR value max TX power (WRDS)"
"19/7/2025 3:39:58 a. m.","Información","Netwtw10","7006","7006 - SAR Geo delta value (WGDS)"
"19/7/2025 3:39:58 a. m.","Información","MEIx64","2","Intel(R) Management Engine Interface driver has started successfully."
"19/7/2025 3:39:58 a. m.","Información","Netwtw10","7027","7027 - get Nic Manufacturere on init"
"19/7/2025 3:39:58 a. m.","Información","Netwtw10","7036","El servicio \Device\NDMP1 entró en estado Intel(R) Wi-Fi 6 AX201 160MHz."
"19/7/2025 3:39:58 a. m.","Información","Microsoft-Windows-Kernel-Power","521","Cambio de número de baterías"
"19/7/2025 3:39:58 a. m.","Información","Microsoft-Windows-Kernel-Power","521","Cambio de número de baterías"
"19/7/2025 3:39:57 a. m.","Información","Microsoft-Windows-Kernel-Processor-Power","55","El procesador 7 en el grupo 0 expone las siguientes funciones de administración de energía:

Tipo de estado inactivo: Micro Power Engine Plugin (estados 11)

Tipo de estado de rendimiento: ACPI Collaborative Processor Performance Control
Frecuencia nominal (MHz): 1382
Porcentaje de rendimiento máximo: 300
Porcentaje de rendimiento mínimo: 100
Porcentaje de limitación mínimo: 7"
"19/7/2025 3:39:57 a. m.","Información","Microsoft-Windows-Kernel-Processor-Power","55","El procesador 5 en el grupo 0 expone las siguientes funciones de administración de energía:

Tipo de estado inactivo: Micro Power Engine Plugin (estados 11)

Tipo de estado de rendimiento: ACPI Collaborative Processor Performance Control
Frecuencia nominal (MHz): 1382
Porcentaje de rendimiento máximo: 300
Porcentaje de rendimiento mínimo: 100
Porcentaje de limitación mínimo: 7"
"19/7/2025 3:39:57 a. m.","Información","Microsoft-Windows-Kernel-Processor-Power","55","El procesador 3 en el grupo 0 expone las siguientes funciones de administración de energía:

Tipo de estado inactivo: Micro Power Engine Plugin (estados 11)

Tipo de estado de rendimiento: ACPI Collaborative Processor Performance Control
Frecuencia nominal (MHz): 1382
Porcentaje de rendimiento máximo: 300
Porcentaje de rendimiento mínimo: 100
Porcentaje de limitación mínimo: 7"
"19/7/2025 3:39:57 a. m.","Información","Microsoft-Windows-Kernel-Processor-Power","55","El procesador 1 en el grupo 0 expone las siguientes funciones de administración de energía:

Tipo de estado inactivo: Micro Power Engine Plugin (estados 11)

Tipo de estado de rendimiento: ACPI Collaborative Processor Performance Control
Frecuencia nominal (MHz): 1382
Porcentaje de rendimiento máximo: 300
Porcentaje de rendimiento mínimo: 100
Porcentaje de limitación mínimo: 7"
"19/7/2025 3:39:57 a. m.","Información","Microsoft-Windows-Kernel-Processor-Power","55","El procesador 6 en el grupo 0 expone las siguientes funciones de administración de energía:

Tipo de estado inactivo: Micro Power Engine Plugin (estados 11)

Tipo de estado de rendimiento: ACPI Collaborative Processor Performance Control
Frecuencia nominal (MHz): 1382
Porcentaje de rendimiento máximo: 300
Porcentaje de rendimiento mínimo: 100
Porcentaje de limitación mínimo: 7"
"19/7/2025 3:39:57 a. m.","Información","Microsoft-Windows-Kernel-Processor-Power","55","El procesador 4 en el grupo 0 expone las siguientes funciones de administración de energía:

Tipo de estado inactivo: Micro Power Engine Plugin (estados 11)

Tipo de estado de rendimiento: ACPI Collaborative Processor Performance Control
Frecuencia nominal (MHz): 1382
Porcentaje de rendimiento máximo: 300
Porcentaje de rendimiento mínimo: 100
Porcentaje de limitación mínimo: 7"
"19/7/2025 3:39:57 a. m.","Información","Microsoft-Windows-Kernel-Processor-Power","55","El procesador 2 en el grupo 0 expone las siguientes funciones de administración de energía:

Tipo de estado inactivo: Micro Power Engine Plugin (estados 11)

Tipo de estado de rendimiento: ACPI Collaborative Processor Performance Control
Frecuencia nominal (MHz): 1382
Porcentaje de rendimiento máximo: 300
Porcentaje de rendimiento mínimo: 100
Porcentaje de limitación mínimo: 7"
"19/7/2025 3:39:57 a. m.","Información","nhi","9001","Thunderbolt driver is loaded and initialized connection to HW.
 Driver version: 1.41.1193.0
 NVM version: 48:1
"
"19/7/2025 3:39:57 a. m.","Información","Microsoft-Windows-Kernel-Processor-Power","55","El procesador 0 en el grupo 0 expone las siguientes funciones de administración de energía:

Tipo de estado inactivo: Micro Power Engine Plugin (estados 11)

Tipo de estado de rendimiento: ACPI Collaborative Processor Performance Control
Frecuencia nominal (MHz): 1382
Porcentaje de rendimiento máximo: 300
Porcentaje de rendimiento mínimo: 28
Porcentaje de limitación mínimo: 7"
"19/7/2025 3:39:56 a. m.","Información","Microsoft-Windows-Kernel-General","24","La información de zona horaria se actualizó con el motivo de salida 0. La diferencia de zona horaria actual es 240."
"19/7/2025 3:39:56 a. m.","Información","Microsoft-Windows-Kernel-General","15","El subárbol \SystemRoot\System32\Config\SOFTWARE se reorganizó con un tamaño inicial de 201744384 bytes y un tamaño final de 191262720 bytes."
"19/7/2025 3:39:52 a. m.","Información","Microsoft-Windows-Ntfs","98","Volumen \\?\Volume{87337007-4a35-4346-ac67-ed018ac82d6b} (\Device\HarddiskVolume4) es correcto. No se requiere ninguna acción."
"19/7/2025 3:39:52 a. m.","Advertencia","Microsoft-Windows-Kernel-PnP","219","No se pudo cargar el \Driver\WUDFRd del controlador.
Dispositivo: PCI\VEN_8086&DEV_9A03&SUBSYS_0B211028&REV_01\3&11583659&0&20
Estado: 0xC0000365"
"19/7/2025 3:39:52 a. m.","Información","Microsoft-Windows-DriverFrameworks-UserMode","10118","El reflector UMDF no se puede conectar al Administrador de control de servicios (SCM). Es lo que se espera durante el arranque, cuando el SCM aún no se ha iniciado. Se reintentará cuando se inicie."
"19/7/2025 3:39:50 a. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \SystemRoot\System32\Config\DEFAULT se borró mediante la actualización de 1131 claves y la creación de 129 páginas modificadas."
"19/7/2025 3:39:50 a. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \SystemRoot\System32\Config\SAM se borró mediante la actualización de 84 claves y la creación de 8 páginas modificadas."
"19/7/2025 3:39:50 a. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \SystemRoot\System32\Config\SECURITY se borró mediante la actualización de 113 claves y la creación de 5 páginas modificadas."
"19/7/2025 3:39:50 a. m.","Información","Microsoft-Windows-Kernel-Power","578","El sistema ha detectado que se ha iniciado un reinicio desde Modern Standby. "
"19/7/2025 3:39:50 a. m.","Información","Microsoft-Windows-FilterManager","6","Filtro de sistema de archivos 'npsvctrig' (10.0, ‎1978‎-‎05‎-‎14T05:13:30.000000000Z) correctamente cargado y registrado con el administrador de filtros."
"19/7/2025 3:39:49 a. m.","Información","Microsoft-Windows-FilterManager","6","Filtro de sistema de archivos 'UCPD' (10.0, ‎2007‎-‎02‎-‎05T01:30:28.000000000Z) correctamente cargado y registrado con el administrador de filtros."
"19/7/2025 3:39:49 a. m.","Información","Microsoft-Windows-FilterManager","6","Filtro de sistema de archivos 'FileCrypt' (10.0, ‎2075‎-‎08‎-‎31T18:07:07.000000000Z) correctamente cargado y registrado con el administrador de filtros."
"19/7/2025 3:39:49 a. m.","Información","Microsoft-Windows-Ntfs","98","Volumen C: (\Device\HarddiskVolume3) es correcto. No se requiere ninguna acción."
"19/7/2025 3:39:48 a. m.","Información","Microsoft-Windows-FilterManager","6","Filtro de sistema de archivos 'WdFilter' (10.0, ‎1970‎-‎08‎-‎13T19:04:14.000000000Z) correctamente cargado y registrado con el administrador de filtros."
"19/7/2025 3:39:48 a. m.","Información","Microsoft-Windows-FilterManager","6","Filtro de sistema de archivos 'Wof' (10.0, ‎2020‎-‎04‎-‎29T14:02:48.000000000Z) correctamente cargado y registrado con el administrador de filtros."
"19/7/2025 3:39:48 a. m.","Información","Microsoft-Windows-FilterManager","6","Filtro de sistema de archivos 'FileInfo' (10.0, ‎2093‎-‎04‎-‎01T21:29:43.000000000Z) correctamente cargado y registrado con el administrador de filtros."
"19/7/2025 3:39:48 a. m.","Información","Microsoft-Windows-FilterManager","6","Filtro de sistema de archivos 'WinSetupMon' (10.0, ‎2104‎-‎05‎-‎25T21:43:09.000000000Z) correctamente cargado y registrado con el administrador de filtros."
"19/7/2025 3:39:47 a. m.","Información","Microsoft-Windows-HAL","16","Se ha inicializado el informe de errores IOMMU."
"19/7/2025 3:39:47 a. m.","Información","Microsoft-Windows-Kernel-General","20","Se ha actualizado la configuración del segundo intercalar. 
Motivo: Leap second data initialized from registry during boot
Segundos intercalares habilitados: true
Nuevo recuento de segundos intercalares: 0
Antiguo recuento de segundos intercalares: 0"
"19/7/2025 3:39:47 a. m.","Información","Microsoft-Windows-Kernel-Boot","30","El firmware notificó métricas de arranque."
"19/7/2025 3:39:47 a. m.","Información","Microsoft-Windows-IsolatedUserMode","3","Secure Kernel started with status STATUS_SUCCESS and flags HvciEnabled,HvciStrictMode."
"19/7/2025 3:39:47 a. m.","Información","Microsoft-Windows-Hyper-V-Hypervisor","165","Mitigaciones configuradas del hipervisor para CVE-2019-11091, CVE-2018-12126, CVE-2018-12127, CVE-2018-12130 para máquinas virtuales.

Procesador no afectado: true
Familia de procesadores no afectada: false
El procesador admite el vaciado del búfer microarquitectura: false
Vaciado del búfer necesario: false
"
"19/7/2025 3:39:47 a. m.","Información","Microsoft-Windows-Hyper-V-Hypervisor","156","Mitigaciones configuradas del hipervisor para CVE-2018-3646 para máquinas virtuales.

Procesador no afectado: true
Familia de procesadores no afectada: false
El procesador admite el vaciado de caché: true
HyperThreading habilitado: true
El hipervisor primario aplica mitigaciones: false
Mitigaciones deshabilitadas por bcdedit: false
Mitigaciones habilitadas: true
Es necesario vaciar la caché: false
"
"19/7/2025 3:39:47 a. m.","Información","Microsoft-Windows-Hyper-V-Hypervisor","129","El hipervisor inicializó la reasignación de E/S.

Hardware presente: true
Hardware habilitado: true
Directiva: 0x0
Características habilitadas: 0x43
Información interna: 0x0
Problemas: 0x0
Información adicional: 0x0"
"19/7/2025 3:39:47 a. m.","Información","Microsoft-Windows-Hyper-V-Hypervisor","2","El tipo de programador de hipervisor es 0x4."
"19/7/2025 3:39:47 a. m.","Información","Microsoft-Windows-Hyper-V-Hypervisor","1","El hipervisor se inició correctamente. "
"19/7/2025 3:39:47 a. m.","Información","Microsoft-Windows-Kernel-Boot","27","El tipo de arranque fue 0x0."
"19/7/2025 3:39:47 a. m.","Información","Microsoft-Windows-Kernel-Boot","25","La directiva del menú de arranque fue 0x1."
"19/7/2025 3:39:47 a. m.","Información","Microsoft-Windows-Kernel-Boot","238","Diferencia de zona horaria EFI: 2047. Marcas de verano: 0. Hora del firmware: ‎2025‎-‎07‎-‎19T03:39:44.000000000Z. "
"19/7/2025 3:39:47 a. m.","Información","Microsoft-Windows-Kernel-Boot","247","No se puede cargar el firmware de Pluton-Windows. StatusCode: STATUS_SUCCESS, Motivo: Failed to apply firmware."
"19/7/2025 3:39:47 a. m.","Información","Microsoft-Windows-Kernel-Boot","20","El último estado correcto de apagado fue true. El último estado correcto de arranque fue true."
"19/7/2025 3:39:47 a. m.","Información","Microsoft-Windows-Kernel-Boot","32","Bootmgr esperó la entrada del usuario durante 0 ms."
"19/7/2025 3:39:47 a. m.","Información","Microsoft-Windows-Kernel-Boot","18","Existen 0x1 opciones de arranque en este sistema."
"19/7/2025 3:39:47 a. m.","Información","Microsoft-Windows-Kernel-Boot","153","La seguridad basada en virtualización (directivas: VBS Enabled,VSM Required,Hvci,Boot Chain Signer Soft Enforced) es enabled due to VBS registry configuration."
"19/7/2025 3:39:47 a. m.","Información","Microsoft-Windows-Kernel-General","25","La hora del sistema se inicializó a ‎2025‎-‎07‎-‎19T07:39:46.500000000Z. 

Hora del cargador: ‎2025‎-‎07‎-‎19T07:39:44.000000000Z
Marcas de arranque internas: 0x2
código de error HAL RTC: 0x0
la hora RTC está en UTC: false
Arranque flexible: false
Correcto: true
Fase: 0"
"19/7/2025 3:39:47 a. m.","Información","Microsoft-Windows-Kernel-General","12","El sistema operativo se inició a la hora del sistema ‎2025‎-‎07‎-‎19T07:39:46.500000000Z."
"19/7/2025 3:39:34 a. m.","Información","Microsoft-Windows-Kernel-General","13","El sistema operativo se está cerrando a la hora del sistema ‎2025‎-‎07‎-‎19T07:39:34.585024900Z."
"19/7/2025 3:39:34 a. m.","Información","Microsoft-Windows-Kernel-Power","577","El sistema se ha preparado para que el sistema inicie un reinicio desde Modern Standby."
"19/7/2025 3:39:33 a. m.","Información","nhi","9008","Driver exit RTD3.
 All the connected devices will now cause DeviceConnected events."
"19/7/2025 3:39:33 a. m.","Información","Microsoft-Windows-Kernel-Power","109","El administrador de energía del kernel ha iniciado una transición de apagado.

Acción: Power Action Reboot 
Código de evento: 0x0 
Motivo: Kernel API"
"19/7/2025 3:39:29 a. m.","Información","Microsoft-Windows-WLAN-AutoConfig","4001","El servicio de Configuración automática de WLAN se detuvo correctamente.
"
"19/7/2025 3:39:29 a. m.","Advertencia","Microsoft-Windows-WLAN-AutoConfig","10002","Se detuvo el módulo de extensibilidad de WLAN.

Ruta de acceso del módulo: C:\WINDOWS\system32\IntelIHVRouter10.dll
"
"19/7/2025 3:40:05 a. m.","Información","EventLog","6013","El tiempo límite del sistema es de 18 segundos."
"19/7/2025 3:40:05 a. m.","Información","EventLog","6005","Se inició el servicio de Registro de eventos."
"19/7/2025 3:40:05 a. m.","Información","EventLog","6009","Microsoft (R) Windows (R) 10.00. 26100  Multiprocessor Free."
"19/7/2025 3:39:28 a. m.","Información","Microsoft-Windows-Dhcp-Client","50037","Servicio cliente DHCPv4 detenido. Valor de la marca ShutDown: 1"
"19/7/2025 3:39:28 a. m.","Información","Microsoft-Windows-DHCPv6-Client","51057","La parada del servicio del cliente DHCPv6 está casi lista. El recuento de referencia de contexto DHCP es 1"
"19/7/2025 3:39:28 a. m.","Información","Microsoft-Windows-DHCPv6-Client","51047","Servicio de cliente DHCPv6 detenido. El valor de la marca ShutDown es 1"
"19/7/2025 3:39:28 a. m.","Información","Microsoft-Windows-Dhcp-Client","50106","DHCPv4 está esperando a que se detenga el servicio DHCPv6"
"19/7/2025 3:39:28 a. m.","Información","Microsoft-Windows-Dhcp-Client","50105","El cliente DHCPv4 ProcessDHCPRequestForever recibió TERMINATE_EVENT"
"19/7/2025 3:39:28 a. m.","Información","Microsoft-Windows-Dhcp-Client","50104","El cliente DHCPv4 recibió una notificación de apagado"
"19/7/2025 3:39:28 a. m.","Información","Microsoft-Windows-Kernel-General","1","La hora del sistema ha cambiado a ‎2025‎-‎07‎-‎19T07:39:28.490819800Z de ‎2025‎-‎07‎-‎19T07:39:28.489989400Z.
Diferencia horaria: 0 ms

Motivo del cambio: An application or system component changed the time.
Proceso: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 11472).

Hora de RTC: ‎2025‎-‎07‎-‎19T03:39:28.490819800Z
Diferencia de zona horaria actual: 240
hora RTC es UTC: false
La hora del sistema se basaba en la hora RTC: false"
"19/7/2025 3:39:28 a. m.","Error","Microsoft-Windows-HAL","21","No se estableció el reloj en tiempo real de hardware debido a un error en la evaluación del método de dispositivo de alarma y hora ACPI.  Estado: 0xC00000BB."
"19/7/2025 3:39:28 a. m.","Error","Microsoft-Windows-HAL","20","No se consultó el reloj en tiempo real de hardware debido a un error en la evaluación del método de dispositivo de alarma y hora ACPI.  Estado: 0xC00000BB."
"19/7/2025 3:39:28 a. m.","Información","Microsoft-Windows-Kernel-General","24","La información de zona horaria se actualizó con el motivo de salida 0. La diferencia de zona horaria actual es 240."
"19/7/2025 3:39:28 a. m.","Información","EventLog","6006","Se detuvo el servicio de Registro de eventos."
"19/7/2025 3:39:15 a. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \SystemRoot\System32\SMI\Store\Machine\schema.dat se borró mediante la actualización de 14774 claves y la creación de 2512 páginas modificadas."
"19/7/2025 3:39:11 a. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\WINDOWS\System32\config\COMPONENTS se borró mediante la actualización de 167945 claves y la creación de 14728 páginas modificadas."
"19/7/2025 3:39:07 a. m.","Información","Microsoft-Windows-Winlogon","7002","Notificación de cierre de sesión de usuario para el Programa para la mejora de la experiencia del usuario"
"19/7/2025 3:39:05 a. m.","Advertencia","winsrvext","100","El proceso C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\devenv.exe está retrasando el cierre del sistema después de 10047 milisegundos."
